season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age
2007,16,shanghai,False,False,False,True,False,button,British,honda,10,5,2,0,16,2,0,8,27
2007,16,shanghai,False,False,False,True,False,liuzzi,Italian,toro_rosso,11,6,0,0,20,0,0,10,27
2007,16,shanghai,False,False,False,True,False,heidfeld,German,bmw_sauber,8,7,56,0,5,92,0,2,30
2007,16,shanghai,False,False,False,True,False,coulthard,British,red_bull,5,8,13,0,11,23,0,5,36
2007,16,shanghai,False,False,False,True,False,kovalainen,Finnish,renault,13,9,30,0,7,51,0,3,25
2007,16,shanghai,False,False,False,True,False,webber,Australian,red_bull,7,10,10,0,12,23,0,5,31
2007,16,shanghai,False,False,False,True,False,fisichella,Italian,renault,18,11,21,0,8,51,0,3,34
2007,16,shanghai,False,False,False,True,False,wurz,Austrian,williams,19,12,13,0,10,28,0,4,33
2007,16,shanghai,False,False,False,True,False,trulli,Italian,toyota,12,13,7,0,13,12,0,6,33
2007,16,shanghai,False,False,False,True,False,sato,Japanese,super_aguri,20,14,4,0,15,4,0,7,30
2007,16,shanghai,False,False,False,True,False,barrichello,Brazilian,honda,16,15,0,0,19,2,0,8,35
2007,16,shanghai,False,False,False,True,False,rosberg,German,williams,15,16,15,0,9,28,0,4,22
2007,16,shanghai,False,False,False,True,False,yamamoto,Japanese,spyker,22,17,0,0,23,1,0,9,25
2007,16,shanghai,False,False,False,True,False,kubica,Polish,bmw_sauber,9,18,35,0,6,92,0,2,22
2007,16,shanghai,False,False,False,True,False,hamilton,British,mclaren,1,19,107,4,1,202,8,11,22
2007,16,shanghai,False,False,False,True,False,ralf_schumacher,German,toyota,6,20,5,0,14,12,0,6,32
2007,16,shanghai,False,False,False,True,False,sutil,German,spyker,21,21,1,0,17,1,0,9,24
2007,16,shanghai,False,False,False,True,False,davidson,British,super_aguri,14,22,0,0,22,4,0,7,28
2007,17,interlagos,False,False,False,False,False,raikkonen,Finnish,ferrari,3,1,100,5,3,186,8,1,28
2007,17,interlagos,False,False,False,False,False,massa,Brazilian,ferrari,1,2,86,3,4,186,8,1,26
2007,17,interlagos,False,False,False,False,False,alonso,Spanish,mclaren,4,3,103,4,2,210,8,11,26
2007,17,interlagos,False,False,False,False,False,rosberg,German,williams,10,4,15,0,9,28,0,4,22
2007,17,interlagos,False,False,False,False,False,kubica,Polish,bmw_sauber,7,5,35,0,6,94,0,2,22
2007,17,interlagos,False,False,False,False,False,heidfeld,German,bmw_sauber,6,6,58,0,5,94,0,2,30
2007,17,interlagos,False,False,False,False,False,hamilton,British,mclaren,2,7,107,4,1,210,8,11,22
2007,17,interlagos,False,False,False,False,False,trulli,Italian,toyota,8,8,7,0,13,12,0,6,33
2007,17,interlagos,False,False,False,False,False,coulthard,British,red_bull,9,9,14,0,10,24,0,5,36
2007,17,interlagos,False,False,False,False,False,nakajima,Japanese,williams,19,10,0,0,0,28,0,4,22
2007,17,interlagos,False,False,False,False,False,ralf_schumacher,German,toyota,15,11,5,0,16,12,0,6,32
2007,17,interlagos,False,False,False,False,False,sato,Japanese,super_aguri,18,12,4,0,17,4,0,9,30
2007,17,interlagos,False,False,False,False,False,liuzzi,Italian,toro_rosso,14,13,3,0,18,8,0,7,27
2007,17,interlagos,False,False,False,False,False,davidson,British,super_aguri,20,14,0,0,22,4,0,9,28
2007,17,interlagos,False,False,False,False,False,sutil,German,spyker,21,15,1,0,19,1,0,10,24
2007,17,interlagos,False,False,False,False,False,barrichello,Brazilian,honda,11,16,0,0,20,6,0,8,35
2007,17,interlagos,False,False,False,False,False,kovalainen,Finnish,renault,17,17,30,0,7,51,0,3,26
2007,17,interlagos,False,False,False,False,False,vettel,German,toro_rosso,13,18,6,0,14,8,0,7,20
2007,17,interlagos,False,False,False,False,False,button,British,honda,16,19,6,0,15,6,0,8,27
2007,17,interlagos,False,False,False,False,False,webber,Australian,red_bull,5,20,10,0,12,24,0,5,31
2007,17,interlagos,False,False,False,False,False,yamamoto,Japanese,spyker,22,21,0,0,23,1,0,10,25
2007,17,interlagos,False,False,False,False,False,fisichella,Italian,renault,12,22,21,0,8,51,0,3,34
2008,1,albert_park,False,False,False,False,False,hamilton,British,mclaren,1,1,0,0,0,0,0,0,23
2008,1,albert_park,False,False,False,False,False,heidfeld,German,bmw_sauber,5,2,0,0,0,0,0,0,30
2008,1,albert_park,False,False,False,False,False,rosberg,German,williams,7,3,0,0,0,0,0,0,22
2008,1,albert_park,False,False,False,False,False,alonso,Spanish,renault,11,4,0,0,0,0,0,0,26
2008,1,albert_park,False,False,False,False,False,kovalainen,Finnish,mclaren,3,5,0,0,0,0,0,0,26
2008,1,albert_park,False,False,False,False,False,nakajima,Japanese,williams,13,6,0,0,0,0,0,0,23
2008,1,albert_park,False,False,False,False,False,bourdais,French,toro_rosso,17,7,0,0,0,0,0,0,29
2008,1,albert_park,False,False,False,False,False,raikkonen,Finnish,ferrari,15,8,0,0,0,0,0,0,28
2008,1,albert_park,False,False,False,False,False,kubica,Polish,bmw_sauber,2,9,0,0,0,0,0,0,23
2008,1,albert_park,False,False,False,False,False,glock,German,toyota,18,10,0,0,0,0,0,0,25
2008,1,albert_park,False,False,False,False,False,sato,Japanese,super_aguri,19,11,0,0,0,0,0,0,31
2008,1,albert_park,False,False,False,False,False,piquet_jr,Brazilian,renault,20,12,0,0,0,0,0,0,22
2008,1,albert_park,False,False,False,False,False,massa,Brazilian,ferrari,4,13,0,0,0,0,0,0,26
2008,1,albert_park,False,False,False,False,False,coulthard,British,red_bull,8,14,0,0,0,0,0,0,36
2008,1,albert_park,False,False,False,False,False,trulli,Italian,toyota,6,15,0,0,0,0,0,0,33
2008,1,albert_park,False,False,False,False,False,sutil,German,force_india,22,16,0,0,0,0,0,0,25
2008,1,albert_park,False,False,False,False,False,webber,Australian,red_bull,14,17,0,0,0,0,0,0,31
2008,1,albert_park,False,False,False,False,False,button,British,honda,12,18,0,0,0,0,0,0,28
2008,1,albert_park,False,False,False,False,False,davidson,British,super_aguri,21,19,0,0,0,0,0,0,28
2008,1,albert_park,False,False,False,False,False,vettel,German,toro_rosso,9,20,0,0,0,0,0,0,20
2008,1,albert_park,False,False,False,False,False,fisichella,Italian,force_india,16,21,0,0,0,0,0,0,35
2008,1,albert_park,False,False,False,False,False,barrichello,Brazilian,honda,10,22,0,0,0,0,0,0,35
2008,2,sepang,False,False,False,False,True,raikkonen,Finnish,ferrari,2,1,1,0,8,1,0,6,28
2008,2,sepang,False,False,False,False,True,kubica,Polish,bmw_sauber,4,2,0,0,0,8,0,3,23
2008,2,sepang,False,False,False,False,True,kovalainen,Finnish,mclaren,8,3,4,0,5,14,1,1,26
2008,2,sepang,False,False,False,False,True,trulli,Italian,toyota,3,4,0,0,0,0,0,0,33
2008,2,sepang,False,False,False,False,True,hamilton,British,mclaren,9,5,10,1,1,14,1,1,23
2008,2,sepang,False,False,False,False,True,heidfeld,German,bmw_sauber,5,6,8,0,2,8,0,3,30
2008,2,sepang,False,False,False,False,True,webber,Australian,red_bull,6,7,0,0,0,0,0,0,31
2008,2,sepang,False,False,False,False,True,alonso,Spanish,renault,7,8,5,0,4,5,0,4,26
2008,2,sepang,False,False,False,False,True,coulthard,British,red_bull,12,9,0,0,0,0,0,0,36
2008,2,sepang,False,False,False,False,True,button,British,honda,11,10,0,0,0,0,0,0,28
2008,2,sepang,False,False,False,False,True,piquet_jr,Brazilian,renault,13,11,0,0,0,5,0,4,22
2008,2,sepang,False,False,False,False,True,fisichella,Italian,force_india,17,12,0,0,0,0,0,0,35
2008,2,sepang,False,False,False,False,True,barrichello,Brazilian,honda,14,13,0,0,0,0,0,0,35
2008,2,sepang,False,False,False,False,True,rosberg,German,williams,16,14,6,0,3,9,0,2,22
2008,2,sepang,False,False,False,False,True,davidson,British,super_aguri,21,15,0,0,0,0,0,0,28
2008,2,sepang,False,False,False,False,True,sato,Japanese,super_aguri,19,16,0,0,0,0,0,0,31
2008,2,sepang,False,False,False,False,True,nakajima,Japanese,williams,22,17,3,0,6,9,0,2,23
2008,2,sepang,False,False,False,False,True,vettel,German,toro_rosso,15,18,0,0,0,2,0,5,20
2008,2,sepang,False,False,False,False,True,massa,Brazilian,ferrari,1,19,0,0,0,1,0,6,26
2008,2,sepang,False,False,False,False,True,sutil,German,force_india,20,20,0,0,0,0,0,0,25
2008,2,sepang,False,False,False,False,True,glock,German,toyota,10,21,0,0,0,0,0,0,26
2008,2,sepang,False,False,False,False,True,bourdais,French,toro_rosso,18,22,2,0,7,2,0,5,29
2008,3,bahrain,False,False,True,False,False,massa,Brazilian,ferrari,2,1,0,0,0,11,1,3,26
2008,3,bahrain,False,False,True,False,False,raikkonen,Finnish,ferrari,4,2,11,1,2,11,1,3,28
2008,3,bahrain,False,False,True,False,False,kubica,Polish,bmw_sauber,1,3,8,0,5,19,0,2,23
2008,3,bahrain,False,False,True,False,False,heidfeld,German,bmw_sauber,6,4,11,0,3,19,0,2,30
2008,3,bahrain,False,False,True,False,False,kovalainen,Finnish,mclaren,5,5,10,0,4,24,1,1,26
2008,3,bahrain,False,False,True,False,False,trulli,Italian,toyota,7,6,5,0,8,5,0,6,33
2008,3,bahrain,False,False,True,False,False,webber,Australian,red_bull,11,7,2,0,11,2,0,7,31
2008,3,bahrain,False,False,True,False,False,rosberg,German,williams,8,8,6,0,6,9,0,4,22
2008,3,bahrain,False,False,True,False,False,glock,German,toyota,13,9,0,0,0,5,0,6,26
2008,3,bahrain,False,False,True,False,False,alonso,Spanish,renault,10,10,6,0,7,6,0,5,26
2008,3,bahrain,False,False,True,False,False,barrichello,Brazilian,honda,12,11,0,0,16,0,0,9,35
2008,3,bahrain,False,False,True,False,False,fisichella,Italian,force_india,18,12,0,0,15,0,0,10,35
2008,3,bahrain,False,False,True,False,False,hamilton,British,mclaren,3,13,14,1,1,24,1,1,23
2008,3,bahrain,False,False,True,False,False,nakajima,Japanese,williams,16,14,3,0,9,9,0,4,23
2008,3,bahrain,False,False,True,False,False,bourdais,French,toro_rosso,15,15,2,0,10,2,0,8,29
2008,3,bahrain,False,False,True,False,False,davidson,British,super_aguri,21,16,0,0,17,0,0,11,28
2008,3,bahrain,False,False,True,False,False,sato,Japanese,super_aguri,22,17,0,0,18,0,0,11,31
2008,3,bahrain,False,False,True,False,False,coulthard,British,red_bull,17,18,0,0,12,2,0,7,37
2008,3,bahrain,False,False,True,False,False,sutil,German,force_india,20,19,0,0,0,0,0,10,25
2008,3,bahrain,False,False,True,False,False,piquet_jr,Brazilian,renault,14,20,0,0,14,6,0,5,22
2008,3,bahrain,False,False,True,False,False,button,British,honda,9,21,0,0,13,0,0,9,28
2008,3,bahrain,False,False,True,False,False,vettel,German,toro_rosso,19,22,0,0,0,2,0,8,20
2008,4,catalunya,True,False,False,False,False,raikkonen,Finnish,ferrari,1,1,19,1,1,29,2,2,28
2008,4,catalunya,True,False,False,False,False,massa,Brazilian,ferrari,3,2,10,1,6,29,2,2,27
2008,4,catalunya,True,False,False,False,False,hamilton,British,mclaren,5,3,14,1,3,28,1,3,23
2008,4,catalunya,True,False,False,False,False,kubica,Polish,bmw_sauber,4,4,14,0,4,30,0,1,23
2008,4,catalunya,True,False,False,False,False,webber,Australian,red_bull,7,5,4,0,10,4,0,7,31
2008,4,catalunya,True,False,False,False,False,button,British,honda,13,6,0,0,15,0,0,9,28
2008,4,catalunya,True,False,False,False,False,nakajima,Japanese,williams,12,7,3,0,11,10,0,4,23
2008,4,catalunya,True,False,False,False,False,trulli,Italian,toyota,8,8,8,0,7,8,0,5,33
2008,4,catalunya,True,False,False,False,False,heidfeld,German,bmw_sauber,9,9,16,0,2,30,0,1,30
2008,4,catalunya,True,False,False,False,False,fisichella,Italian,force_india,19,10,0,0,18,0,0,10,35
2008,4,catalunya,True,False,False,False,False,glock,German,toyota,14,11,0,0,14,8,0,5,26
2008,4,catalunya,True,False,False,False,False,coulthard,British,red_bull,17,12,0,0,13,4,0,7,37
2008,4,catalunya,True,False,False,False,False,sato,Japanese,super_aguri,22,13,0,0,20,0,0,11,31
2008,4,catalunya,True,False,False,False,False,rosberg,German,williams,15,14,7,0,8,10,0,4,22
2008,4,catalunya,True,False,False,False,False,alonso,Spanish,renault,2,15,6,0,9,6,0,6,26
2008,4,catalunya,True,False,False,False,False,barrichello,Brazilian,honda,11,16,0,0,16,0,0,9,35
2008,4,catalunya,True,False,False,False,False,kovalainen,Finnish,mclaren,6,17,14,0,5,28,1,3,26
2008,4,catalunya,True,False,False,False,False,davidson,British,super_aguri,21,18,0,0,19,0,0,11,29
2008,4,catalunya,True,False,False,False,False,bourdais,French,toro_rosso,16,19,2,0,12,2,0,8,29
2008,4,catalunya,True,False,False,False,False,piquet_jr,Brazilian,renault,10,20,0,0,17,6,0,6,22
2008,4,catalunya,True,False,False,False,False,sutil,German,force_india,20,21,0,0,21,0,0,10,25
2008,4,catalunya,True,False,False,False,False,vettel,German,toro_rosso,18,22,0,0,0,2,0,8,20
2008,5,istanbul,True,False,False,False,False,massa,Brazilian,ferrari,1,1,18,1,4,47,3,1,27
2008,5,istanbul,True,False,False,False,False,hamilton,British,mclaren,3,2,20,1,2,34,1,3,23
2008,5,istanbul,True,False,False,False,False,raikkonen,Finnish,ferrari,4,3,29,2,1,47,3,1,28
2008,5,istanbul,True,False,False,False,False,kubica,Polish,bmw_sauber,5,4,19,0,3,35,0,2,23
2008,5,istanbul,True,False,False,False,False,heidfeld,German,bmw_sauber,9,5,16,0,5,35,0,2,31
2008,5,istanbul,True,False,False,False,False,alonso,Spanish,renault,7,6,6,0,10,6,0,7,26
2008,5,istanbul,True,False,False,False,False,webber,Australian,red_bull,6,7,8,0,8,8,0,6,31
2008,5,istanbul,True,False,False,False,False,rosberg,German,williams,11,8,7,0,9,12,0,4,22
2008,5,istanbul,True,False,False,False,False,coulthard,British,red_bull,10,9,0,0,15,8,0,6,37
2008,5,istanbul,True,False,False,False,False,trulli,Italian,toyota,8,10,9,0,7,9,0,5,33
2008,5,istanbul,True,False,False,False,False,button,British,honda,13,11,3,0,12,3,0,8,28
2008,5,istanbul,True,False,False,False,False,kovalainen,Finnish,mclaren,2,12,14,0,6,34,1,3,26
2008,5,istanbul,True,False,False,False,False,glock,German,toyota,15,13,0,0,14,9,0,5,26
2008,5,istanbul,True,False,False,False,False,barrichello,Brazilian,honda,12,14,0,0,17,3,0,8,35
2008,5,istanbul,True,False,False,False,False,piquet_jr,Brazilian,renault,17,15,0,0,18,6,0,7,22
2008,5,istanbul,True,False,False,False,False,sutil,German,force_india,19,16,0,0,21,0,0,10,25
2008,5,istanbul,True,False,False,False,False,vettel,German,toro_rosso,14,17,0,0,0,2,0,9,20
2008,5,istanbul,True,False,False,False,False,bourdais,French,toro_rosso,18,18,2,0,13,2,0,9,29
2008,5,istanbul,True,False,False,False,False,nakajima,Japanese,williams,16,19,5,0,11,12,0,4,23
2008,5,istanbul,True,False,False,False,False,fisichella,Italian,force_india,20,20,0,0,16,0,0,10,35
2008,6,monaco,False,False,False,False,False,hamilton,British,mclaren,3,1,28,1,3,42,1,3,23
2008,6,monaco,False,False,False,False,False,kubica,Polish,bmw_sauber,5,2,24,0,4,44,0,2,23
2008,6,monaco,False,False,False,False,False,massa,Brazilian,ferrari,1,3,28,2,2,63,4,1,27
2008,6,monaco,False,False,False,False,False,webber,Australian,red_bull,9,4,10,0,7,10,0,5,31
2008,6,monaco,False,False,False,False,False,vettel,German,toro_rosso,19,5,0,0,22,2,0,9,20
2008,6,monaco,False,False,False,False,False,barrichello,Brazilian,honda,14,6,0,0,17,3,0,8,36
2008,6,monaco,False,False,False,False,False,nakajima,Japanese,williams,13,7,5,0,11,13,0,4,23
2008,6,monaco,False,False,False,False,False,kovalainen,Finnish,mclaren,4,8,14,0,6,42,1,3,26
2008,6,monaco,False,False,False,False,False,raikkonen,Finnish,ferrari,2,9,35,2,1,63,4,1,28
2008,6,monaco,False,False,False,False,False,alonso,Spanish,renault,7,10,9,0,8,9,0,7,26
2008,6,monaco,False,False,False,False,False,button,British,honda,11,11,3,0,12,3,0,8,28
2008,6,monaco,False,False,False,False,False,glock,German,toyota,10,12,0,0,15,9,0,6,26
2008,6,monaco,False,False,False,False,False,trulli,Italian,toyota,8,13,9,0,9,9,0,6,33
2008,6,monaco,False,False,False,False,False,heidfeld,German,bmw_sauber,12,14,20,0,5,44,0,2,31
2008,6,monaco,False,False,False,False,False,sutil,German,force_india,18,15,0,0,21,0,0,10,25
2008,6,monaco,False,False,False,False,False,rosberg,German,williams,6,16,8,0,10,13,0,4,22
2008,6,monaco,False,False,False,False,False,piquet_jr,Brazilian,renault,17,17,0,0,18,9,0,7,22
2008,6,monaco,False,False,False,False,False,fisichella,Italian,force_india,20,18,0,0,16,0,0,10,35
2008,6,monaco,False,False,False,False,False,coulthard,British,red_bull,15,19,0,0,14,10,0,5,37
2008,6,monaco,False,False,False,False,False,bourdais,French,toro_rosso,16,20,2,0,13,2,0,9,29
2008,7,villeneuve,True,False,False,False,False,kubica,Polish,bmw_sauber,2,1,32,0,4,52,0,3,23
2008,7,villeneuve,True,False,False,False,False,heidfeld,German,bmw_sauber,8,2,20,0,5,52,0,3,31
2008,7,villeneuve,True,False,False,False,False,coulthard,British,red_bull,13,3,0,0,16,15,0,5,37
2008,7,villeneuve,True,False,False,False,False,glock,German,toyota,11,4,0,0,17,9,0,6,26
2008,7,villeneuve,True,False,False,False,False,massa,Brazilian,ferrari,6,5,34,2,3,69,4,1,27
2008,7,villeneuve,True,False,False,False,False,trulli,Italian,toyota,14,6,9,0,9,9,0,6,33
2008,7,villeneuve,True,False,False,False,False,barrichello,Brazilian,honda,9,7,3,0,14,6,0,9,36
2008,7,villeneuve,True,False,False,False,False,vettel,German,toro_rosso,19,8,4,0,12,6,0,8,20
2008,7,villeneuve,True,False,False,False,False,kovalainen,Finnish,mclaren,7,9,15,0,6,53,2,2,26
2008,7,villeneuve,True,False,False,False,False,rosberg,German,williams,5,10,8,0,10,15,0,4,22
2008,7,villeneuve,True,False,False,False,False,button,British,honda,20,11,3,0,13,6,0,9,28
2008,7,villeneuve,True,False,False,False,False,webber,Australian,red_bull,10,12,15,0,7,15,0,5,31
2008,7,villeneuve,True,False,False,False,False,bourdais,French,toro_rosso,18,13,2,0,15,6,0,8,29
2008,7,villeneuve,True,False,False,False,False,fisichella,Italian,force_india,17,14,0,0,18,0,0,10,35
2008,7,villeneuve,True,False,False,False,False,nakajima,Japanese,williams,12,15,7,0,11,15,0,4,23
2008,7,villeneuve,True,False,False,False,False,alonso,Spanish,renault,4,16,9,0,8,9,0,7,26
2008,7,villeneuve,True,False,False,False,False,piquet_jr,Brazilian,renault,15,17,0,0,19,9,0,7,22
2008,7,villeneuve,True,False,False,False,False,raikkonen,Finnish,ferrari,3,18,35,2,2,69,4,1,28
2008,7,villeneuve,True,False,False,False,False,hamilton,British,mclaren,1,19,38,2,1,53,2,2,23
2008,7,villeneuve,True,False,False,False,False,sutil,German,force_india,16,20,0,0,22,0,0,10,25
2008,8,magny_cours,False,False,True,True,False,massa,Brazilian,ferrari,2,1,38,2,3,73,4,1,27
2008,8,magny_cours,False,False,True,True,False,raikkonen,Finnish,ferrari,1,2,35,2,4,73,4,1,28
2008,8,magny_cours,False,False,True,True,False,trulli,Italian,toyota,4,3,12,0,8,17,0,5,33
2008,8,magny_cours,False,False,True,True,False,kovalainen,Finnish,mclaren,10,4,15,0,6,53,2,3,26
2008,8,magny_cours,False,False,True,True,False,kubica,Polish,bmw_sauber,5,5,42,1,1,70,1,2,23
2008,8,magny_cours,False,False,True,True,False,webber,Australian,red_bull,6,6,15,0,7,21,0,4,31
2008,8,magny_cours,False,False,True,True,False,piquet_jr,Brazilian,renault,9,7,0,0,19,9,0,7,22
2008,8,magny_cours,False,False,True,True,False,alonso,Spanish,renault,3,8,9,0,9,9,0,7,26
2008,8,magny_cours,False,False,True,True,False,coulthard,British,red_bull,7,9,6,0,12,21,0,4,37
2008,8,magny_cours,False,False,True,True,False,hamilton,British,mclaren,13,10,38,2,2,53,2,3,23
2008,8,magny_cours,False,False,True,True,False,glock,German,toyota,8,11,5,0,13,17,0,5,26
2008,8,magny_cours,False,False,True,True,False,vettel,German,toro_rosso,12,12,5,0,14,7,0,9,20
2008,8,magny_cours,False,False,True,True,False,heidfeld,German,bmw_sauber,11,13,28,0,5,70,1,2,31
2008,8,magny_cours,False,False,True,True,False,barrichello,Brazilian,honda,20,14,5,0,15,8,0,8,36
2008,8,magny_cours,False,False,True,True,False,nakajima,Japanese,williams,15,15,7,0,11,15,0,6,23
2008,8,magny_cours,False,False,True,True,False,rosberg,German,williams,19,16,8,0,10,15,0,6,22
2008,8,magny_cours,False,False,True,True,False,bourdais,French,toro_rosso,14,17,2,0,17,7,0,9,29
2008,8,magny_cours,False,False,True,True,False,fisichella,Italian,force_india,17,18,0,0,18,0,0,10,35
2008,8,magny_cours,False,False,True,True,False,sutil,German,force_india,18,19,0,0,22,0,0,10,25
2008,8,magny_cours,False,False,True,True,False,button,British,honda,16,20,3,0,16,8,0,8,28
2008,9,silverstone,False,False,False,False,False,hamilton,British,mclaren,4,1,38,2,4,58,2,3,23
2008,9,silverstone,False,False,False,False,False,heidfeld,German,bmw_sauber,5,2,28,0,5,74,1,2,31
2008,9,silverstone,False,False,False,False,False,barrichello,Brazilian,honda,16,3,5,0,15,8,0,8,36
2008,9,silverstone,False,False,False,False,False,raikkonen,Finnish,ferrari,3,4,43,2,3,91,5,1,28
2008,9,silverstone,False,False,False,False,False,kovalainen,Finnish,mclaren,1,5,20,0,6,58,2,3,26
2008,9,silverstone,False,False,False,False,False,alonso,Spanish,renault,6,6,10,0,9,12,0,7,26
2008,9,silverstone,False,False,False,False,False,trulli,Italian,toyota,14,7,18,0,7,23,0,5,33
2008,9,silverstone,False,False,False,False,False,nakajima,Japanese,williams,15,8,7,0,11,15,0,6,23
2008,9,silverstone,False,False,False,False,False,rosberg,German,williams,20,9,8,0,10,15,0,6,23
2008,9,silverstone,False,False,False,False,False,webber,Australian,red_bull,2,10,18,0,8,24,0,4,31
2008,9,silverstone,False,False,False,False,False,bourdais,French,toro_rosso,13,11,2,0,18,7,0,9,29
2008,9,silverstone,False,False,False,False,False,glock,German,toyota,12,12,5,0,13,23,0,5,26
2008,9,silverstone,False,False,False,False,False,massa,Brazilian,ferrari,9,13,48,3,1,91,5,1,27
2008,9,silverstone,False,False,False,False,False,kubica,Polish,bmw_sauber,10,14,46,1,2,74,1,2,23
2008,9,silverstone,False,False,False,False,False,button,British,honda,17,15,3,0,16,8,0,8,28
2008,9,silverstone,False,False,False,False,False,piquet_jr,Brazilian,renault,7,16,2,0,17,12,0,7,22
2008,9,silverstone,False,False,False,False,False,fisichella,Italian,force_india,19,17,0,0,19,0,0,10,35
2008,9,silverstone,False,False,False,False,False,sutil,German,force_india,18,18,0,0,22,0,0,10,25
2008,9,silverstone,False,False,False,False,False,vettel,German,toro_rosso,8,19,5,0,14,7,0,9,21
2008,9,silverstone,False,False,False,False,False,coulthard,British,red_bull,11,20,6,0,12,24,0,4,37
2008,10,hockenheimring,False,False,False,False,False,hamilton,British,mclaren,1,1,48,3,1,72,3,3,23
2008,10,hockenheimring,False,False,False,False,False,piquet_jr,Brazilian,renault,17,2,2,0,18,15,0,7,22
2008,10,hockenheimring,False,False,False,False,False,massa,Brazilian,ferrari,2,3,48,3,2,96,5,1,27
2008,10,hockenheimring,False,False,False,False,False,heidfeld,German,bmw_sauber,12,4,36,0,5,82,1,2,31
2008,10,hockenheimring,False,False,False,False,False,kovalainen,Finnish,mclaren,3,5,24,0,6,72,3,3,26
2008,10,hockenheimring,False,False,False,False,False,raikkonen,Finnish,ferrari,6,6,48,2,3,96,5,1,28
2008,10,hockenheimring,False,False,False,False,False,kubica,Polish,bmw_sauber,7,7,46,1,4,82,1,2,23
2008,10,hockenheimring,False,False,False,False,False,vettel,German,toro_rosso,9,8,5,0,15,7,0,9,21
2008,10,hockenheimring,False,False,False,False,False,trulli,Italian,toyota,4,9,20,0,7,25,0,4,34
2008,10,hockenheimring,False,False,False,False,False,rosberg,German,williams,13,10,8,0,11,16,0,6,23
2008,10,hockenheimring,False,False,False,False,False,alonso,Spanish,renault,5,11,13,0,9,15,0,7,26
2008,10,hockenheimring,False,False,False,False,False,bourdais,French,toro_rosso,15,12,2,0,17,7,0,9,29
2008,10,hockenheimring,False,False,False,False,False,coulthard,British,red_bull,10,13,6,0,13,24,0,5,37
2008,10,hockenheimring,False,False,False,False,False,nakajima,Japanese,williams,16,14,8,0,12,16,0,6,23
2008,10,hockenheimring,False,False,False,False,False,sutil,German,force_india,19,15,0,0,22,0,0,10,25
2008,10,hockenheimring,False,False,False,False,False,fisichella,Italian,force_india,20,16,0,0,19,0,0,10,35
2008,10,hockenheimring,False,False,False,False,False,button,British,honda,14,17,3,0,16,14,0,8,28
2008,10,hockenheimring,False,False,False,False,False,barrichello,Brazilian,honda,18,18,11,0,10,14,0,8,36
2008,10,hockenheimring,False,False,False,False,False,webber,Australian,red_bull,8,19,18,0,8,24,0,5,31
2008,10,hockenheimring,False,False,False,False,False,glock,German,toyota,11,20,5,0,14,25,0,4,26
2008,11,hungaroring,False,False,False,False,False,kovalainen,Finnish,mclaren,2,1,28,0,6,86,4,3,26
2008,11,hungaroring,False,False,False,False,False,glock,German,toyota,5,2,5,0,16,25,0,4,26
2008,11,hungaroring,False,False,False,False,False,raikkonen,Finnish,ferrari,6,3,51,2,3,105,5,1,28
2008,11,hungaroring,False,False,False,False,False,alonso,Spanish,renault,7,4,13,0,9,23,0,6,27
2008,11,hungaroring,False,False,False,False,False,hamilton,British,mclaren,1,5,58,4,1,86,4,3,23
2008,11,hungaroring,False,False,False,False,False,piquet_jr,Brazilian,renault,10,6,10,0,11,23,0,6,23
2008,11,hungaroring,False,False,False,False,False,trulli,Italian,toyota,9,7,20,0,7,25,0,4,34
2008,11,hungaroring,False,False,False,False,False,kubica,Polish,bmw_sauber,4,8,48,1,4,89,1,2,23
2008,11,hungaroring,False,False,False,False,False,webber,Australian,red_bull,8,9,18,0,8,24,0,5,31
2008,11,hungaroring,False,False,False,False,False,heidfeld,German,bmw_sauber,15,10,41,0,5,89,1,2,31
2008,11,hungaroring,False,False,False,False,False,coulthard,British,red_bull,13,11,6,0,14,24,0,5,37
2008,11,hungaroring,False,False,False,False,False,button,British,honda,12,12,3,0,17,14,0,8,28
2008,11,hungaroring,False,False,False,False,False,nakajima,Japanese,williams,16,13,8,0,13,16,0,7,23
2008,11,hungaroring,False,False,False,False,False,rosberg,German,williams,14,14,8,0,12,16,0,7,23
2008,11,hungaroring,False,False,False,False,False,fisichella,Italian,force_india,18,15,0,0,19,0,0,10,35
2008,11,hungaroring,False,False,False,False,False,barrichello,Brazilian,honda,17,16,11,0,10,14,0,8,36
2008,11,hungaroring,False,False,False,False,False,massa,Brazilian,ferrari,3,17,54,3,2,105,5,1,27
2008,11,hungaroring,False,False,False,False,False,bourdais,French,toro_rosso,19,18,2,0,18,8,0,9,29
2008,11,hungaroring,False,False,False,False,False,sutil,German,force_india,20,19,0,0,21,0,0,10,25
2008,11,hungaroring,False,False,False,False,False,vettel,German,toro_rosso,11,20,6,0,15,8,0,9,21
2008,12,valencia,True,False,False,False,False,massa,Brazilian,ferrari,1,1,54,3,3,111,5,1,27
2008,12,valencia,True,False,False,False,False,hamilton,British,mclaren,2,2,62,4,1,100,5,2,23
2008,12,valencia,True,False,False,False,False,kubica,Polish,bmw_sauber,3,3,49,1,4,90,1,3,23
